counter,GAmin,GAmax,GAavg,GAamount,GAnumListings,daysSinceOnSale,hoursSinceOnSale,daysTillFest,hoursTillFest,totalAverage,totalListings
322,102,5000,385.5328261,732,138,56.69200192,1361,73.30799808,1759,288.152852,1108
323,102,5000,385.5328261,732,138,56.69257711,1361,73.30742289,1759,288.152852,1108
324,102,5000,385.5328261,732,138,56.71343907,1361,73.28656093,1759,288.0896751,1108
325,102,5000,385.5328261,732,138,56.73366749,1362,73.26633251,1758,288.0896751,1108
326,102,5000,385.5328261,732,138,56.73425133,1362,73.26574867,1758,288.0896751,1108
327,103.75,5000,389.6950735,728,136,56.75506392,1362,73.24493608,1758,288.4135262,1106
328,102,5000,388.6450735,728,136,56.77533274,1363,73.22466726,1757,288.2844123,1106
329,102,5000,388.6450735,728,136,56.77594501,1363,73.22405499,1757,288.2844123,1106
330,102,5000,388.6450735,728,136,56.79673653,1363,73.20326347,1757,288.2844123,1106
331,102.75,5000,388.9693382,728,136,56.81701591,1364,73.18298409,1756,288.3242857,1106
332,102.75,5000,388.9693382,728,136,56.81759625,1364,73.18240375,1756,288.3242857,1106
333,102.75,5000,388.9693382,728,136,56.83843735,1364,73.16156265,1756,288.5381538,1105
334,102.75,5000,388.9693382,728,136,56.85867231,1365,73.14132769,1755,288.5607783,1105
335,102.75,5000,388.9693382,728,136,56.85926779,1365,73.14073221,1755,288.5607783,1105
336,102.75,5000,388.9693382,728,136,56.88010333,1365,73.11989667,1755,288.5607783,1105
337,102.75,5000,388.9693382,728,136,56.9003367,1366,73.0996633,1754,288.5499186,1105
338,102.75,5000,388.9693382,728,136,56.90091988,1366,73.09908012,1754,288.5499186,1105
339,102.75,5000,388.9693382,726,136,56.92173846,1366,73.07826154,1754,288.5499186,1105
340,102.75,5000,388.9693382,726,136,56.94199753,1367,73.05800247,1753,288.5499186,1105
341,102.75,5000,388.9693382,726,136,56.9425885,1367,73.0574115,1753,288.5499186,1105
342,102.75,5000,388.9693382,726,136,56.9634381,1367,73.0365619,1753,287.97581,1105
343,102.75,5000,388.9693382,726,136,56.9836694,1368,73.0163306,1752,287.97581,1105
344,102.75,5000,388.9693382,726,136,56.98426375,1368,73.01573625,1752,287.97581,1105
345,102.75,5000,388.9693382,726,136,57.00509563,1368,72.99490438,1752,287.97581,1105
346,102.75,5000,388.9693382,726,136,57.02532601,1369,72.97467399,1751,287.97581,1105
347,102.75,5000,388.9693382,726,136,57.02591075,1369,72.97408925,1751,287.97581,1105
348,102.75,5000,388.9693382,726,136,57.04679486,1369,72.95320514,1751,287.97581,1105
349,102.75,5000,388.9693382,726,136,57.06700098,1370,72.93299902,1750,287.97581,1105
350,102.75,5000,388.9693382,726,136,57.06760657,1370,72.93239343,1750,287.97581,1105
351,102.75,5000,388.9693382,726,136,57.08842471,1370,72.91157529,1750,287.97581,1105
352,102.75,5000,388.9693382,726,136,57.10867444,1371,72.89132556,1749,287.97581,1105
353,102.75,5000,388.9693382,726,136,57.10925315,1371,72.89074685,1749,287.97581,1105
354,102.75,5000,388.9693382,726,136,57.13017289,1371,72.86982711,1749,287.97581,1105
355,102.75,5000,388.9693382,726,136,57.1503395,1372,72.8496605,1748,287.97581,1105
356,102.75,5000,388.9693382,726,136,57.15094657,1372,72.84905343,1748,287.97581,1105
357,102.75,5000,388.9693382,726,136,57.17179545,1372,72.82820455,1748,287.97581,1105
358,102.75,5000,388.9693382,726,136,57.19200618,1373,72.80799382,1747,287.97581,1105
359,102.75,5000,388.9693382,726,136,57.19259525,1373,72.80740475,1747,287.97581,1105
360,102.75,5000,388.9693382,726,136,57.21346012,1373,72.78653988,1747,287.97581,1105
361,102.75,5000,388.9693382,726,136,57.23367228,1374,72.76632772,1746,287.97581,1105
362,102.75,5000,388.9693382,726,136,57.23427551,1374,72.76572449,1746,287.97581,1105
363,102.75,5000,388.9693382,726,136,57.25519598,1374,72.74480402,1746,287.97581,1105
364,102.75,5000,388.9693382,726,136,57.27534138,1375,72.72465862,1745,287.97581,1105
365,102.75,5000,388.9693382,726,136,57.27596932,1375,72.72403068,1745,287.97581,1105
366,102.75,5000,388.9693382,726,136,57.29683631,1375,72.70316369,1745,287.97581,1105
367,102.75,5000,388.9693382,726,136,57.31700442,1376,72.68299558,1744,287.97581,1105
368,102.75,5000,388.9693382,726,136,57.31761906,1376,72.68238094,1744,287.97581,1105
369,102.75,5000,388.9693382,726,136,57.33844572,1376,72.66155428,1744,287.97581,1105
370,102.75,5000,388.9693382,726,136,57.35867413,1377,72.64132587,1743,287.97581,1105
371,102.75,5000,388.9693382,726,136,57.35928215,1377,72.64071785,1743,287.97581,1105
372,102.75,5000,388.9693382,726,136,57.38013578,1377,72.61986422,1743,287.9577104,1105
373,102.75,5000,388.9693382,726,136,57.40034091,1378,72.59965909,1742,287.9975294,1105
374,102.75,5000,388.9693382,726,136,57.40095035,1378,72.59904965,1742,287.9975294,1105
375,102.75,5000,388.9693382,726,136,57.42179707,1378,72.57820293,1742,287.9975294,1105
376,102.75,5000,388.9693382,726,136,57.44201067,1379,72.55798933,1741,288.1524185,1104
377,102.75,5000,388.9693382,726,136,57.44263605,1379,72.55736395,1741,288.1524185,1104
378,100,5000,388.9399265,726,136,57.46348043,1379,72.53651957,1741,288.1465308,1104
379,100,5000,388.9399265,726,136,57.48367679,1380,72.51632321,1740,288.1465308,1104
380,100,5000,388.9399265,726,136,57.48429603,1380,72.51570397,1740,288.1465308,1104
381,100,5000,388.9399265,726,136,57.50516755,1380,72.49483245,1740,288.0025091,1104
382,100,5000,388.9399265,726,136,57.52534814,1381,72.47465186,1739,288.0025091,1104
383,100,5000,388.9399265,726,136,57.5259609,1381,72.4740391,1739,288.0025091,1104
384,100,5000,388.9399265,726,136,57.54682988,1381,72.45317012,1739,287.9843931,1104
385,99,5000,387.3186029,726,136,57.56701238,1382,72.43298762,1738,287.7846649,1104
386,99,5000,387.3186029,726,136,57.56765257,1382,72.43234743,1738,287.7846649,1104
387,99,5000,387.3186029,726,136,57.588487,1382,72.411513,1738,287.7846649,1104
388,99,5000,387.3186029,726,136,57.60867098,1383,72.39132902,1737,288.1809256,1102
389,99,5000,387.3186029,726,136,57.60933598,1383,72.39066402,1737,288.1809256,1102
390,99,5000,387.3921324,726,136,57.6301659,1383,72.3698341,1737,288.19,1102
391,98.75,5000,387.1391912,726,136,57.65034301,1384,72.34965699,1736,288.0893739,1102
392,98.75,5000,387.1391912,726,136,57.65098097,1384,72.34901903,1736,288.0893739,1102
393,98.75,5000,387.1391912,726,136,57.67181984,1384,72.32818016,1736,288.0893739,1102
394,98.75,5000,387.1391912,726,136,57.68598361,1384,72.31401639,1736,288.0893739,1102
395,98.75,5000,387.1391912,724,136,57.78444836,1387,72.21555164,1733,288.0195009,1102
396,98.75,5000,387.1391912,724,136,57.81566953,1388,72.18433047,1732,288.2284196,1101
397,98.75,5000,387.1391912,724,136,57.84695111,1388,72.15304889,1732,288.3904636,1100
398,98.75,5000,387.1391912,724,136,57.87820177,1389,72.12179823,1731,288.3826364,1100
399,98.75,5000,387.1391912,724,136,57.90942899,1390,72.09057101,1730,288.3826364,1100
400,98.75,5000,387.1391912,724,136,57.94069169,1391,72.05930831,1729,288.8031967,1098
401,98.75,5000,387.1391912,724,136,57.97201303,1391,72.02798697,1729,288.8031967,1098
402,98.75,5000,387.1391912,724,136,57.98418704,1392,72.01581296,1728,288.8031967,1098
403,98.75,5000,387.1391912,724,136,58.04667387,1393,71.95332613,1727,288.7805647,1098
404,98.75,5000,387.1391912,724,136,58.10918069,1395,71.89081931,1725,288.7805647,1098
405,98.75,5000,387.1391912,724,136,58.17166837,1396,71.82833163,1724,288.7805647,1098
406,98.75,5000,387.1391912,724,136,58.23418001,1398,71.76581999,1722,288.7805647,1098
407,98.75,5000,387.1391912,724,136,58.29671073,1399,71.70328927,1721,288.7805647,1098
408,98.75,5000,387.1391912,724,136,58.35920149,1401,71.64079851,1719,288.7805647,1098
409,98.75,5000,387.1391912,724,136,58.42168256,1402,71.57831744,1718,288.7532423,1098
410,98.75,5000,386.7347794,724,136,58.48415875,1404,71.51584125,1716,288.6302914,1098
411,98.75,5000,386.7347794,724,136,58.54668981,1405,71.45331019,1715,288.4505278,1099
412,98.75,5000,388.5698519,722,135,58.60919969,1407,71.39080031,1713,288.5866393,1098
413,98.75,5000,388.4438519,722,135,58.67168568,1408,71.32831432,1712,288.5839162,1098
414,98.75,5000,388.2874815,722,135,58.73418794,1410,71.26581206,1710,288.4813934,1098
415,98,5000,388.2156296,722,135,58.79671271,1411,71.20328729,1709,288.878531,1096
416,98,5000,388.2156296,722,135,58.85917575,1413,71.14082425,1707,289.1333364,1094
417,98,5000,388.2156296,722,135,58.92166894,1414,71.07833106,1706,288.9596986,1095
418,98,5000,388.2156296,722,135,58.98417604,1416,71.01582396,1704,288.9596986,1095
419,98,5000,388.2156296,722,135,59.04677845,1417,70.95322155,1703,288.9596986,1095
420,98,5000,388.2156296,722,135,59.10918907,1419,70.89081093,1701,288.9596986,1095
421,98,5000,388.2156296,722,135,59.17170339,1420,70.82829661,1700,288.9596986,1095
422,98,5000,388.2156296,722,135,59.23420914,1422,70.76579086,1698,288.9596986,1095
423,98,5000,388.2156296,722,135,59.29671645,1423,70.70328355,1697,288.9596986,1095
424,98,5000,388.2156296,722,135,59.35924353,1425,70.64075647,1695,288.9596986,1095
425,98,5000,388.2156296,722,135,59.4216947,1426,70.5783053,1694,288.9079087,1095
426,98,5000,388.2156296,722,135,59.48418756,1428,70.51581244,1692,288.8348493,1095
427,98,5000,388.2154815,722,135,59.54670704,1429,70.45329296,1691,288.8327306,1095
428,98.75,5000,390.3812687,720,134,59.60931348,1431,70.39068652,1689,289.0071664,1094
429,98.75,5000,390.3812687,720,134,59.67170252,1432,70.32829748,1688,289.0071664,1094
430,98.75,5000,390.3812687,720,134,59.73421404,1434,70.26578596,1686,289.0071664,1094
431,98.75,5000,390.3812687,720,134,59.79671963,1435,70.20328037,1685,289.0071664,1094
432,98.75,5000,390.3812687,720,134,59.85920328,1437,70.14079672,1683,288.9706033,1094
433,98.75,5000,390.3812687,720,134,59.9216973,1438,70.0783027,1682,288.8436712,1095
434,99,5000,392.573985,718,133,59.9842305,1440,70.0157695,1680,289.0174314,1094
435,99,5000,392.573985,718,133,60.04673106,1441,69.95326894,1679,288.9717276,1094
436,99,5000,392.573985,718,133,60.1092305,1443,69.8907695,1677,288.9717276,1094
437,99,5000,392.5439098,718,133,60.17173529,1444,69.82826471,1676,288.9671572,1094
438,99,5000,392.5439098,718,133,60.23424434,1446,69.76575566,1674,288.9671572,1094
439,99,5000,392.5439098,718,133,60.29672576,1447,69.70327424,1673,288.9584735,1094
440,99,5000,392.5439098,718,133,60.35924571,1449,69.64075429,1671,288.940192,1094
441,99,5000,392.5439098,718,133,60.42178818,1450,69.57821182,1670,288.8133059,1095
442,99,5000,392.5439098,718,133,60.48422321,1452,69.51577679,1668,288.8133059,1095
443,99,5000,392.5439098,718,133,60.54672994,1453,69.45327006,1667,288.8133059,1095
444,99,5000,392.5439098,718,133,60.60926649,1455,69.39073351,1665,289.0178885,1094
445,99,5000,392.5439098,718,133,60.67173139,1456,69.32826861,1664,288.9932084,1094
446,99,5000,392.5439098,718,133,60.73424462,1458,69.26575538,1662,288.9877239,1094
447,99,5000,392.5439098,718,133,60.79681902,1459,69.20318098,1661,288.9877239,1094
448,99,5000,392.5439098,718,133,60.85927006,1461,69.14072994,1659,288.9452742,1094
449,97.52,5000,384.1931387,740,137,60.9217565,1462,69.0782435,1658,287.7027768,1102
450,97.52,5000,384.1931387,740,137,60.9842603,1464,69.0157397,1656,287.7027768,1102
451,97.52,5000,384.1931387,740,137,61.04675499,1465,68.95324501,1655,287.4886413,1104
452,97.52,5000,384.1931387,740,137,61.10925339,1467,68.89074661,1653,287.4886413,1104
453,97.52,5000,384.1931387,740,137,61.17176576,1468,68.82823424,1652,287.4886413,1104
454,97.52,5000,384.1931387,740,137,61.23425336,1470,68.76574664,1650,287.4886413,1104
455,97.52,5000,384.1931387,740,137,61.29677096,1471,68.70322904,1649,287.4886413,1104
456,97.52,5000,384.1931387,740,137,61.35927326,1473,68.64072674,1647,287.4886413,1104
457,97.52,5000,384.1931387,740,137,61.42175433,1474,68.57824567,1646,287.7011967,1103
458,97.52,5000,384.1931387,740,137,61.4842388,1476,68.5157612,1644,287.8787931,1102
459,97.52,5000,384.1931387,740,137,61.54675282,1477,68.45324718,1643,287.8787931,1102
460,97.52,5000,384.1931387,740,137,61.60925392,1479,68.39074608,1641,287.8787931,1102
461,97.52,5000,384.1931387,736,137,61.6717636,1480,68.3282364,1640,287.864274,1102
462,97.52,5000,384.1931387,736,137,61.73429337,1482,68.26570663,1638,287.864274,1102
463,97.52,5000,384.1931387,736,137,61.79683182,1483,68.20316818,1637,287.8742559,1102
464,97.52,5000,384.1931387,733,137,61.8592766,1485,68.1407234,1635,287.8742559,1102
465,97.52,5000,384.1931387,733,137,61.92179965,1486,68.07820035,1634,288.2427818,1100
466,97.52,5000,384.1931387,733,137,61.98425686,1488,68.01574314,1632,288.2427818,1100
467,97.52,5000,384.1931387,733,137,62.0468083,1489,67.9531917,1631,288.2427818,1100
468,97.52,5000,384.1931387,733,137,62.10927661,1491,67.89072339,1629,288.2427818,1100
469,97.52,5000,384.1931387,733,137,62.17178091,1492,67.82821909,1628,288.2427818,1100
470,97.52,5000,384.1931387,733,137,62.2342797,1494,67.7657203,1626,288.2427818,1100
471,97.52,5000,384.1931387,733,137,62.29675414,1495,67.70324586,1625,288.2427818,1100
472,97.52,5000,384.1931387,733,137,62.35926376,1497,67.64073624,1623,288.2427818,1100
473,97.52,5000,384.1931387,733,137,62.42176738,1498,67.57823262,1622,288.2427818,1100
474,97.52,5000,384.1931387,733,137,62.48428561,1500,67.51571439,1620,288.2427818,1100
475,97.52,5000,384.1931387,733,137,62.54680463,1501,67.45319537,1619,288.451374,1099
476,97.52,5000,384.1931387,733,137,62.60931872,1503,67.39068128,1617,288.2800545,1100
477,97.52,5000,384.1931387,733,137,62.67180654,1504,67.32819346,1616,288.2800545,1100
478,97.52,5000,384.1931387,733,137,62.73430905,1506,67.26569095,1614,288.2800545,1100
479,97.52,5000,384.1931387,733,137,62.796787,1507,67.203213,1613,288.4932302,1099
480,97.52,5000,384.1931387,733,137,62.85934488,1509,67.14065512,1611,288.4932302,1099
481,97.52,5000,384.1931387,733,137,62.92181134,1510,67.07818866,1610,288.5742129,1099
482,97.52,5000,384.1931387,733,137,62.98430236,1512,67.01569764,1608,288.75051,1098
483,97.52,5000,384.1931387,733,137,63.0468587,1513,66.9531413,1607,288.7414026,1098
484,97.52,5000,384.1931387,733,137,63.1093153,1515,66.8906847,1605,288.7414026,1098
485,97.52,5000,384.1931387,733,137,63.17182032,1516,66.82817968,1604,288.7414026,1098
486,97.52,5000,384.1931387,733,137,63.23435155,1518,66.76564845,1602,288.7414026,1098
487,97.52,5000,384.1931387,733,137,63.29682045,1519,66.70317955,1601,288.7414026,1098
488,97.52,5000,384.1931387,733,137,63.35929757,1521,66.64070243,1599,288.7414026,1098
489,97.52,5000,384.1931387,733,137,63.42182483,1522,66.57817517,1598,288.7414026,1098
490,97.52,5000,384.1931387,733,137,63.48434499,1524,66.51565501,1596,288.7368488,1098
491,97.52,5000,384.1931387,733,137,63.54685084,1525,66.45314916,1595,288.5578871,1098
492,96.52,5000,383.1286861,733,137,63.60931199,1527,66.39068801,1593,288.4250729,1098
493,96.52,5000,381.0915217,735,138,63.67190817,1528,66.32809183,1592,288.0343,1100
494,96.52,5000,381.0915217,735,138,63.73433381,1530,66.26566619,1590,288.0533909,1100
495,96.52,5000,381.0915217,735,138,63.79683556,1531,66.20316444,1589,288.0533909,1100
496,96.52,5000,383.1613869,731,137,63.85932715,1533,66.14067285,1587,288.2488342,1098
497,99,5000,384.2258394,731,137,63.92182813,1534,66.07817188,1586,288.3816485,1098
498,99,5000,384.2258394,731,137,63.98435061,1536,66.01564939,1584,288.3770947,1098
499,99,5000,384.2258394,731,137,64.04685954,1537,65.95314046,1583,288.3743625,1098
500,99,5000,384.2258394,731,137,64.1093405,1539,65.8906595,1581,288.3743625,1098
501,99,5000,384.2258394,731,137,64.17180398,1540,65.82819602,1580,288.3770947,1098
502,99,5000,384.2258394,731,137,64.23430771,1542,65.76569229,1578,288.3770947,1098
503,99,5000,384.2258394,731,137,64.29681959,1543,65.70318041,1577,288.3770947,1098
504,99,5000,384.2258394,731,137,64.35934979,1545,65.64065021,1575,288.3770947,1098
505,99,5000,384.2258394,731,137,64.42184117,1546,65.57815883,1574,288.3770947,1098
506,99,5000,384.2258394,731,137,64.48438383,1548,65.51561617,1572,288.9488106,1093
507,96,5000,384.1966423,731,137,64.54685101,1549,65.45314899,1571,287.9938616,1098
508,96,5000,384.1966423,731,137,64.60933531,1551,65.39066469,1569,288.1570191,1097
509,96,5000,382.9090511,731,137,64.67185067,1552,65.32814933,1568,288.1458485,1096
510,96,5000,404.1545,697,120,64.73436611,1554,65.26563389,1566,294.5337694,1032
511,96,5000,404.1545,697,120,64.79687836,1555,65.20312164,1565,294.5337694,1032
512,96,5000,404.1545,697,120,64.85933398,1557,65.14066602,1563,292.5389351,1033
513,96,5000,404.1545,697,120,64.92184973,1558,65.07815027,1562,289.0245186,1049
514,96,5000,404.1545,697,120,64.9843623,1560,65.0156377,1560,288.5030418,1052
515,96,5000,404.1545,697,120,65.04684852,1561,64.95315148,1559,288.5030418,1052
516,96,5000,404.1545,697,120,65.10935285,1563,64.89064715,1557,288.5030418,1052
517,96,5000,404.1545,697,120,65.17187097,1564,64.82812903,1556,288.5030418,1052
518,96,5000,404.1545,697,120,65.23436473,1566,64.76563527,1554,288.5030418,1052
519,96,5000,404.1545,697,120,65.29694071,1567,64.70305929,1553,288.5030418,1052
520,96,5000,404.1545,697,120,65.35936245,1569,64.64063755,1551,288.3711575,1054
521,96,5000,404.1545,697,120,65.42187028,1570,64.57812972,1550,288.5438746,1053
522,96,5000,405.6468908,695,119,65.48435355,1572,64.51564645,1548,288.6027947,1052
523,96,5000,405.6468908,695,119,65.54687841,1573,64.45312159,1547,288.6432985,1052
524,96,5000,405.6468908,695,119,65.6093567,1575,64.3906433,1545,288.569154,1052
525,96,5000,405.6468908,695,119,65.6718805,1576,64.3281195,1544,288.569154,1052
526,96,5000,405.6468908,695,119,65.73443591,1578,64.26556409,1542,288.5682034,1052
527,96,5000,405.5796639,695,119,65.79688039,1579,64.20311961,1541,288.7623692,1051
528,96,5000,405.5796639,694,119,65.85947146,1581,64.14052854,1539,288.7623692,1051
529,96,5000,405.5796639,694,119,65.92188674,1582,64.07811326,1538,288.7623692,1051
530,96,5000,405.5796639,694,119,65.98436638,1584,64.01563362,1536,288.7623692,1051
531,96,5000,405.5796639,694,119,66.04688043,1585,63.95311957,1535,288.7623692,1051
532,96,5000,405.5796639,691,119,66.10937983,1587,63.89062017,1533,288.7623692,1051
533,96,5000,405.5796639,691,119,66.17188057,1588,63.82811943,1532,288.7623692,1051
534,96,5000,405.5796639,691,119,66.23438613,1590,63.76561387,1530,288.7623692,1051
535,96,5000,405.5796639,691,119,66.29687951,1591,63.70312049,1529,288.7623692,1051
536,96,5000,405.5796639,691,119,66.3593878,1593,63.6406122,1527,288.7623692,1051
537,96,5000,405.5796639,691,119,66.42191034,1594,63.57808966,1526,288.7585633,1051
538,96,5000,405.5964706,691,119,66.48437757,1596,63.51562243,1524,288.7614177,1051
539,96,5000,405.5964706,691,119,66.54688775,1597,63.45311225,1523,288.7614177,1051
540,96,5000,405.5964706,691,119,66.60940816,1599,63.39059184,1521,288.7614177,1051
541,96,5000,405.5964706,691,119,66.67190179,1600,63.32809821,1520,288.7423501,1051
542,96,5000,407.1462712,689,118,66.73438804,1602,63.26561196,1518,288.8052286,1050
543,96,5000,407.1462712,689,118,66.79690512,1603,63.20309488,1517,288.8052286,1050
544,96,5000,409.7373504,686,117,66.85941995,1605,63.14058005,1515,288.9814109,1049
545,96,5000,409.7373504,685,117,66.92190219,1606,63.07809781,1514,288.9814109,1049
546,96,5000,409.7373504,685,117,66.98441626,1608,63.01558374,1512,288.585076,1052
547,96,5000,409.7373504,685,117,67.04699006,1609,62.95300994,1511,288.585076,1052
548,96,5000,409.7373504,685,117,67.10940564,1611,62.89059436,1509,288.585076,1052
549,96,5000,409.7373504,685,117,67.17195604,1612,62.82804396,1508,288.585076,1052
550,96,5000,409.7373504,685,117,67.23441694,1614,62.76558306,1506,288.585076,1052
551,96,5000,407.1988889,685,117,67.29692617,1615,62.70307383,1505,288.0204373,1052
552,96,5000,407.1988889,685,117,67.35952645,1617,62.64047355,1503,288.0204373,1052
553,96,5000,407.1988889,685,117,67.42190654,1618,62.57809346,1502,288.3704857,1050
554,96,5000,409.8816379,682,116,67.484409,1620,62.515591,1500,288.2354719,1049
555,98,5000,410.8147414,680,116,67.54692809,1621,62.45307191,1499,288.2371551,1051
556,98,5000,410.8061207,680,116,67.60943911,1623,62.39056089,1497,288.2352521,1051
557,98,5000,410.8061207,680,116,67.67193708,1624,62.32806292,1496,288.059173,1052
