counter,GAmin,GAmax,GAavg,GAamount,GAnumListings,VIPmin,VIPmax,VIPavg,VIPamount,VIPnumListings,daysSinceOnSale,hoursSinceOnSale,daysTillFest,hoursTillFest,totalAverage,totalListings
1,264.98,9999,655.2186842105264,96,38,559,610.4,588.2316666666667,32,6,29.53425320601852,709,100.46574679398148,2411,646.0840909090911,44
2,264.98,9999,655.2186842105264,96,38,559,610.4,588.2316666666667,32,6,29.5344440625,709,100.4655559375,2411,646.0840909090911,44
3,264.98,9999,655.2186842105264,96,38,559,610.4,588.2316666666667,32,6,29.535511944444444,709,100.46448805555555,2411,646.0840909090911,44
4,264.98,9999,655.2186842105264,96,38,559,610.4,588.2316666666667,32,6,29.539690752314815,709,100.46030924768519,2411,646.0840909090911,44
5,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.543856909722223,709,100.45614309027778,2411,646.0838636363637,44
6,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.55230023148148,709,100.44769976851852,2411,646.0838636363637,44
7,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.73094228009259,714,100.26905771990741,2406,646.0838636363637,44
12,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.73617872685185,714,100.26382127314815,2406,646.0838636363637,44
13,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.73833730324074,714,100.26166269675926,2406,646.0838636363637,44
14,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.742500752314815,714,100.25749924768519,2406,646.0838636363638,44
15,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.746666574074073,714,100.25333342592593,2406,646.0838636363637,44
16,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.75082800925926,714,100.24917199074073,2406,646.0838636363637,44
18,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.754995185185184,714,100.24500481481482,2406,646.0838636363637,44
27,264.98,9999,655.2184210526317,96,38,559,610.4,588.2316666666667,32,6,29.791520671296297,715,100.2084793287037,2405,646.0838636363637,44
36,255,9999,662.5208108108109,95,37,559,610.4,588.2316666666667,32,6,30.825826979166667,740,99.17417302083334,2380,652.1548837209303,43
38,255,9999,651.9281578947368,98,38,559,610.4,588.2316666666667,32,6,30.9957025,744,99.0042975,2376,643.2422727272728,44
39,255,9999,651.9281578947368,98,38,559,610.4,588.2316666666667,32,6,30.999886631944445,744,99.00011336805555,2376,643.2422727272728,44
40,255,9999,651.9281578947368,98,38,559,610.4,588.2316666666667,32,6,31.00785755787037,744,98.99214244212963,2376,643.2422727272728,44
41,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.04951221064815,745,98.95048778935185,2375,652.2711627906978,43
42,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.091188645833334,746,98.90881135416667,2374,652.2711627906978,43
43,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.132859050925926,747,98.86714094907407,2373,652.2711627906978,43
45,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.174530717592592,748,98.82546928240741,2372,652.2711627906978,43
46,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.216200798611112,749,98.78379920138889,2371,652.2711627906978,43
47,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.257848738425928,750,98.74215126157408,2370,652.2711627906978,43
48,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.29952412037037,751,98.70047587962964,2369,652.2711627906978,43
49,260,9999,662.655945945946,97,37,559,610.4,588.2316666666667,32,6,31.34119803240741,752,98.6588019675926,2368,652.2711627906978,43
51,259.99,9999,662.5210810810811,97,37,559,610.4,588.2316666666667,32,6,31.50528136574074,756,98.49471863425926,2364,652.15511627907,43
52,259.99,9999,662.5210810810811,97,37,559,610.4,588.2316666666667,32,6,31.546959155092594,757,98.4530408449074,2363,652.15511627907,43
54,259.99,9999,652.4547368421054,100,38,559,610.4,588.2316666666667,32,6,31.669531087962962,760,98.33046891203703,2360,643.6970454545456,44
55,259.99,9999,652.4547368421054,100,38,559,610.4,588.2316666666667,32,6,31.669709085648147,760,98.33029091435185,2360,643.6970454545456,44
56,259.99,9999,652.4547368421054,100,38,559,610.4,588.2316666666667,32,6,31.669855717592593,760,98.3301442824074,2360,643.6970454545456,44
58,259.99,9999,652.4547368421054,100,38,559,610.4,588.2316666666667,32,6,31.702386203703703,761,98.29761379629629,2359,643.6970454545456,44
59,259.99,9999,652.4547368421054,100,38,559,610.4,588.2316666666667,32,6,31.705881238425928,761,98.29411876157407,2359,643.6970454545456,44
60,260,9999,674.1194444444445,95,36,575,610.4,594.078,26,5,31.747596886574073,762,98.25240311342593,2358,664.3582926829268,41
61,260,9999,662.9270270270271,96,37,559,610.4,588.2316666666667,32,6,31.789240324074076,763,98.21075967592593,2357,652.5044186046512,43
62,260,9999,662.9270270270271,96,37,559,610.4,588.2316666666667,32,6,31.83089769675926,764,98.16910230324073,2356,652.5044186046512,43
63,260,9999,662.9270270270271,95,37,559,610.4,588.2316666666667,32,6,31.872566967592594,765,98.12743303240741,2355,652.5044186046512,43
65,260,9999,662.9270270270271,95,37,559,610.4,588.2316666666667,32,6,31.91423773148148,766,98.08576226851852,2354,652.5044186046512,43
66,260,9999,662.9270270270271,95,37,559,610.4,588.2316666666667,32,6,31.955908622685186,767,98.04409137731481,2353,652.5044186046512,43
67,260,9999,652.4286842105264,97,38,559,610.4,588.2316666666667,32,6,31.997563900462964,768,98.00243609953704,2352,643.6745454545455,44
68,260,9999,652.4286842105264,97,38,559,610.4,588.2316666666667,32,6,32.039296909722225,769,97.96070309027778,2351,643.6745454545455,44
69,260,9999,652.4286842105264,97,38,549.99,610.4,579.8983333333334,32,6,32.08091988425926,770,97.91908011574074,2350,642.538181818182,44
71,260,9999,652.4286842105264,97,38,549.99,610.4,579.8983333333334,32,6,32.12256283564815,771,97.87743716435185,2349,642.538181818182,44
72,260,9999,652.4286842105264,97,38,549.99,610.4,579.8983333333334,32,6,32.12290252314815,771,97.87709747685186,2349,642.538181818182,44
73,260,9999,652.4286842105264,97,38,549.99,610.4,579.8983333333334,32,6,32.164258877314815,772,97.83574112268518,2348,642.538181818182,44
74,260,9999,652.4286842105264,97,38,549.99,610.4,579.8983333333334,32,6,32.20590163194444,773,97.79409836805556,2347,642.538181818182,44
75,259.98,9999,652.3228947368422,97,38,549.99,610.4,579.8983333333334,32,6,32.24756868055555,774,97.75243131944444,2346,642.4468181818183,44
76,259.98,9999,652.3228947368422,97,38,549.99,610.4,579.8983333333334,32,6,32.28922519675926,775,97.71077480324074,2345,642.4468181818183,44
77,259.98,9999,652.3228947368422,97,38,549.99,610.4,579.8983333333334,32,6,32.330905567129626,776,97.66909443287037,2344,642.4468181818183,44
79,259.98,9999,652.3228947368422,97,38,549.99,610.4,579.8983333333334,32,6,32.372569293981485,777,97.62743070601852,2343,642.4468181818183,44
80,259.98,9999,652.3228947368422,97,38,549.99,610.4,579.8983333333334,32,6,32.414268032407406,778,97.5857319675926,2342,642.4468181818183,44
