counter,GAmin,GAmax,GAavg,GAamount,GAnumListings,VIPmin,VIPmax,VIPavg,VIPamount,VIPnumListings,daysSinceOnSale,hoursSinceOnSale,daysTillFest,hoursTillFest,totalAverage,totalListings
70,695,1099,852.6,20,5,135,5000,198.72264305177106,1350,367,38.498263333333334,924,89.50173666666667,2148,207.511317204301,372
71,695,1099,852.6,20,5,135,5000,198.72264305177106,1350,367,38.53993758101852,925,89.46006241898148,2147,207.511317204301,372
72,695,1099,852.6,20,5,135,5000,198.7226430517711,1349,367,38.58160041666667,926,89.41839958333334,2146,207.511317204301,372
74,695,1099,852.6,20,5,135.99,5000,198.7117438692097,1350,367,38.66494053240741,928,89.33505946759259,2144,207.50056451612897,372
75,695,1099,852.6,20,5,135.99,5000,198.57937499999994,1352,368,38.70660202546296,929,89.29339797453704,2143,207.34640750670232,373
76,695,1099,852.6,20,5,135.99,5000,198.57937499999989,1352,368,38.748267488425924,930,89.25173251157408,2142,207.34640750670238,373
78,695,1099,852.6,20,5,135.99,5000,198.52902439024388,1359,369,38.831603333333334,932,89.16839666666667,2140,207.27328877005345,374
79,695,1099,852.6,20,5,135.99,5000,198.52983739837396,1359,369,38.87326981481481,933,89.12673018518518,2139,207.2740909090909,374
80,695,1099,852.6,20,5,135.99,5000,198.52902439024385,1359,369,38.914932326388886,934,89.0850676736111,2138,207.27328877005343,374
81,695,1099,852.6,20,5,136,5000,198.69896739130428,1357,368,38.9566019212963,935,89.0433980787037,2137,207.4643967828418,373
82,695,1099,852.6,20,5,136,5000,198.68633152173908,1357,368,38.998268252314816,936,89.00173174768518,2136,207.4519302949061,373
83,695,1099,852.6,20,5,136,5000,198.818991825613,1354,367,39.03993125,937,88.96006875,2135,207.60637096774187,372
84,695,1099,852.6,20,5,136,5000,198.81940054495902,1354,367,39.08160703703704,938,88.91839296296297,2134,207.60677419354832,372
85,695,1099,852.6,20,5,136,5000,198.81899182561307,1354,367,39.12326601851852,939,88.87673398148148,2133,207.60637096774187,372
86,695,1099,852.6,20,5,136,5000,198.818991825613,1354,367,39.164931145833336,940,88.83506885416666,2132,207.60637096774187,372
87,695,1099,852.6,20,5,136,5000,198.81899182561307,1354,367,39.206603252314814,941,88.79339674768518,2131,207.60637096774187,372
88,695,1099,852.6,20,5,136,5000,198.8210354223433,1353,367,39.24826688657407,942,88.75173311342593,2130,207.60838709677412,372
89,695,1099,852.6,20,5,136,5000,198.818991825613,1353,367,39.289936643518516,943,88.71006335648148,2129,207.60637096774187,372
91,695,1099,852.6,20,5,136,5000,198.81899182561307,1353,367,39.3732753587963,945,88.62672464120371,2127,207.60637096774187,372
92,695,1099,852.6,20,5,136,5000,198.818991825613,1353,367,39.41493967592593,946,88.58506032407408,2126,207.60637096774187,372
93,695,1099,852.6,20,5,136,5000,198.818991825613,1353,367,39.45663679398148,947,88.54336320601851,2125,207.60637096774187,372
94,695,1099,852.6,20,5,136,5000,198.81899182561307,1353,367,39.49827417824074,948,88.50172582175927,2124,207.60637096774187,372
95,695,1099,852.6,20,5,136,5000,198.818991825613,1353,367,39.53993836805556,949,88.46006163194444,2123,207.60637096774184,372
96,695,1099,852.6,20,5,136,5000,198.81899182561307,1353,367,39.581608125,950,88.418391875,2122,207.60637096774187,372
97,695,1099,852.6,20,5,136,5000,198.8189645776566,1353,367,39.623302673611114,951,88.37669732638889,2121,207.6063440860214,372
98,695,1099,852.6,20,5,136,5000,198.8189645776566,1352,367,39.66497016203704,952,88.33502983796296,2120,207.60634408602147,372
99,695,1099,852.6,20,5,136,5000,198.51651226158035,1350,367,40.40949787037037,970,87.59050212962963,2102,207.30795698924726,372
100,695,1099,852.6,20,5,136,5000,198.51651226158037,1350,367,40.45116403935185,971,87.54883596064815,2101,207.30795698924726,372
101,695,1099,852.6,20,5,136,5000,198.3574999999999,1352,368,40.492839652777775,972,87.50716034722223,2100,207.12750670241277,373
102,695,1099,852.6,20,5,130,5000,198.17224932249317,1353,369,40.534500891203706,973,87.4654991087963,2099,206.92128342245985,374
103,695,1099,852.6,20,5,130,5000,198.01502702702695,1355,370,40.57617789351852,974,87.42382210648148,2098,206.7428266666666,375
104,695,1099,852.6,20,5,130,5000,198.01502702702697,1354,370,40.617848125,975,87.382151875,2097,206.7428266666666,375
105,695,1099,852.6,20,5,136,5000,198.3683695652174,1349,368,40.659491689814814,976,87.34050831018519,2096,207.1382305630026,373
106,695,1099,852.6,20,5,136,5000,198.3683695652174,1348,368,40.695735856481484,977,87.30426414351852,2095,207.1382305630026,373
107,695,1099,852.6,20,5,136,5000,198.36836956521734,1347,368,40.73474688657407,978,87.26525311342593,2094,207.1382305630026,373
108,695,1099,852.6,20,5,136,5000,198.3683695652173,1347,368,40.738913125,978,87.261086875,2094,207.1382305630026,373
109,695,1099,852.6,20,5,136,5000,198.3683695652174,1347,368,40.74307908564815,978,87.25692091435185,2094,207.1382305630026,373
110,695,1099,852.6,20,5,136,5000,198.36836956521734,1347,368,40.747247881944446,978,87.25275211805555,2094,207.13823056300262,373
111,695,1099,852.6,20,5,136,5000,198.3683695652173,1347,368,40.751413391203705,978,87.2485866087963,2094,207.1382305630026,373
112,695,1099,852.6,20,5,136,5000,198.36836956521734,1347,368,40.75558074074074,978,87.24441925925926,2094,207.1382305630026,373
113,695,1099,852.6,20,5,136,5000,198.36836956521734,1347,368,40.75974733796296,978,87.24025266203704,2094,207.1382305630026,373
114,695,1099,852.6,20,5,136,5000,198.36836956521734,1347,368,40.76391592592593,978,87.23608407407407,2094,207.1382305630026,373
115,695,1099,852.6,20,5,136,5000,198.5009809264305,1345,367,40.76807927083333,978,87.23192072916666,2094,207.29263440860208,372
116,695,1099,852.6,20,5,136,5000,198.5009809264305,1344,367,40.7722453587963,979,87.2277546412037,2093,207.29263440860208,372
117,695,1099,852.6,20,5,136,5000,198.50016348773838,1344,367,40.77641325231482,979,87.22358674768519,2093,207.29182795698915,372
118,695,1099,852.6,20,5,136,5000,198.50016348773838,1344,367,40.78057865740741,979,87.2194213425926,2093,207.29182795698915,372
119,695,1099,852.6,20,5,136,5000,198.50220708446858,1344,367,40.78474515046296,979,87.21525484953703,2093,207.2938440860214,372
120,695,1099,852.6,20,5,136,5000,198.50016348773838,1344,367,40.78891199074074,979,87.21108800925926,2093,207.29182795698915,372
